gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
I_ME_MINE_MY,0.47910723090171814,0.6588510870933533,0.47664934396743774,0.6099933385848999,0.48856011033058167,0.5819697976112366,0.5034831166267395,0.5734908580780029,0.5132241249084473,0.5752885937690735,0.5118258595466614,0.56183922290802,0.5207264423370361,0.5405519604682922,0.5162009596824646,0.5485390424728394,0.5108702778816223,0.5616000294685364,0.5236296653747559,0.5848708152770996,0.5374497771263123,0.561446487903595,0.5299829244613647,0.5640738010406494,0.5219340920448303,0.5731319189071655,0.5286859273910522,0.6107177734375,0.5366113781929016,0.5934902429580688,0.5283802151679993,0.5955154299736023,0.5220813155174255,0.6023197770118713,0.5283661484718323,0.6351004242897034,0.5300774574279785,0.6222894191741943,0.5243108868598938,0.622891902923584,0.5194618701934814,0.6285040378570557
KIND,0.5425608158111572,0.9145681262016296,0.5249674916267395,0.912982165813446,0.5123283863067627,0.9351051449775696,0.504553496837616,0.9638716578483582,0.49721524119377136,0.9875293374061584,0.5256563425064087,0.971930742263794,0.5163252949714661,1.006123661994934,0.5084025263786316,1.0215098857879639,0.5032767057418823,1.029948353767395,0.5327651500701904,0.9801955223083496,0.5227288603782654,1.012210488319397,0.5134245753288269,1.0263999700546265,0.5060577392578125,1.033982276916504,0.5355224013328552,0.9835585951805115,0.5256289839744568,1.0123974084854126,0.516639232635498,1.0249193906784058,0.5090357065200806,1.032774806022644,0.5349855422973633,0.9843573570251465,0.5259796380996704,1.0095398426055908,0.5178312063217163,1.0232679843902588,0.5105915069580078,1.0318773984909058
KIND,0.5489259958267212,0.5579893589019775,0.5422274470329285,0.5252348184585571,0.5470761060714722,0.4961463212966919,0.5543695688247681,0.4765240252017975,0.5564245581626892,0.46179014444351196,0.5709055066108704,0.4821152687072754,0.5810732245445251,0.4638906419277191,0.5879005789756775,0.45629948377609253,0.5932707190513611,0.45170852541923523,0.5807734131813049,0.49373719096183777,0.5934725999832153,0.4719979763031006,0.6004643440246582,0.4616268575191498,0.6059581637382507,0.4549773931503296,0.5876578688621521,0.5098134875297546,0.6013160943984985,0.4876098036766052,0.6089357137680054,0.4766002595424652,0.6148804426193237,0.4687868058681488,0.5920798778533936,0.5290814638137817,0.6044564843177795,0.5174689292907715,0.6120749115943909,0.5108006000518799,0.6182929873466492,0.505793035030365
KIND,0.5245496034622192,0.449990451335907,0.5243995189666748,0.41785305738449097,0.5438945889472961,0.3875616788864136,0.5652142763137817,0.3687453866004944,0.5787062644958496,0.3569778501987457,0.58905029296875,0.39308348298072815,0.6278728246688843,0.37382185459136963,0.6539671421051025,0.3637023866176605,0.6754656434059143,0.35687896609306335,0.6073206067085266,0.4094998836517334,0.6546684503555298,0.39076316356658936,0.685440719127655,0.37968096137046814,0.7113099098205566,0.37216389179229736,0.618162989616394,0.42892521619796753,0.6691487431526184,0.41409850120544434,0.701379120349884,0.4053730368614197,0.7276049852371216,0.3993338942527771,0.6222464442253113,0.4503604471683502,0.6662437915802002,0.44484344124794006,0.6950230002403259,0.44091832637786865,0.7200133800506592,0.43761366605758667
KIND,0.5021526217460632,0.5287808179855347,0.5032612681388855,0.49590080976486206,0.5283396244049072,0.4705798327922821,0.549058198928833,0.4524666368961334,0.5537137389183044,0.4360013008117676,0.5645581483840942,0.47317782044410706,0.6037546396255493,0.4578675925731659,0.6300087571144104,0.4499403238296509,0.649985671043396,0.44508808851242065,0.5805251002311707,0.490139365196228,0.6235451698303223,0.4736320972442627,0.6525749564170837,0.46447622776031494,0.6752879023551941,0.45840397477149963,0.5905193090438843,0.5103389620780945,0.6332754492759705,0.49482467770576477,0.6586363315582275,0.4870035648345947,0.6786028742790222,0.48178917169570923,0.5948818922042847,0.5323489308357239,0.6292288899421692,0.5256516337394714,0.6511710286140442,0.5211840867996216,0.6695438027381897,0.5182434916496277
KIND,0.5285544395446777,0.5230413675308228,0.5205118060112,0.4853056073188782,0.5251553654670715,0.4520719349384308,0.5341972708702087,0.42744627594947815,0.5410824418067932,0.41218093037605286,0.5501238107681274,0.4489075541496277,0.5621051788330078,0.42565295100212097,0.5684999227523804,0.4193343222141266,0.5728597640991211,0.4161664843559265,0.5614114999771118,0.46173977851867676,0.5732436180114746,0.4337553381919861,0.5791385769844055,0.4231739640235901,0.5830453634262085,0.41845372319221497,0.5700880885124207,0.47857072949409485,0.5837588906288147,0.4482341408729553,0.5902186036109924,0.43258604407310486,0.5937536954879761,0.4223424792289734,0.5764418244361877,0.4986024498939514,0.5903300046920776,0.47948163747787476,0.5978578329086304,0.46643075346946716,0.6028751730918884,0.4553355574607849
KIND,0.5717887282371521,0.46323728561401367,0.5610470175743103,0.4306579530239105,0.5611750483512878,0.3939674198627472,0.5673744678497314,0.36593466997146606,0.5705224871635437,0.345785528421402,0.5806090235710144,0.37748461961746216,0.5902808308601379,0.3444632291793823,0.5957809686660767,0.3274358808994293,0.5995621085166931,0.3153607249259949,0.5924301147460938,0.38857918977737427,0.6030300259590149,0.35357391834259033,0.6086474657058716,0.33564576506614685,0.613152027130127,0.3236989378929138,0.6016952991485596,0.40376657247543335,0.6120062470436096,0.3710052967071533,0.6174026727676392,0.3533702492713928,0.6212879419326782,0.3409898579120636,0.6087310314178467,0.421124666929245,0.6169949769973755,0.39656203985214233,0.6211112141609192,0.3813481330871582,0.6243491768836975,0.3692837953567505
KIND,0.5307114720344543,0.633813202381134,0.5250118970870972,0.5883238315582275,0.5321913957595825,0.5465389490127563,0.5441875457763672,0.5185214281082153,0.5517851114273071,0.4941350221633911,0.5617597103118896,0.542711615562439,0.5840540528297424,0.5108227729797363,0.5985420346260071,0.49560800194740295,0.6106272339820862,0.4859839975833893,0.5731918215751648,0.5614124536514282,0.5977873206138611,0.5265509486198425,0.6136254668235779,0.5054738521575928,0.6265226006507874,0.49076029658317566,0.5806288719177246,0.5836095213890076,0.6043509244918823,0.5503206253051758,0.6183673739433289,0.5299230217933655,0.6291690468788147,0.5147746801376343,0.5850921869277954,0.6087668538093567,0.6044321656227112,0.5866267681121826,0.6156266331672668,0.5713022351264954,0.6249383687973022,0.5579908490180969
LEAVE,0.45590218901634216,0.4928285479545593,0.4555443227291107,0.45297160744667053,0.46699613332748413,0.4174388647079468,0.48113933205604553,0.3956547677516937,0.49386289715766907,0.38578900694847107,0.477532297372818,0.40712207555770874,0.5035843849182129,0.39149147272109985,0.5207254886627197,0.38789960741996765,0.53364098072052,0.3875366449356079,0.4844576120376587,0.42723098397254944,0.5126714706420898,0.411820650100708,0.5303698778152466,0.40863707661628723,0.5433493256568909,0.4082227051258087,0.4908458888530731,0.45115214586257935,0.516686737537384,0.4368284344673157,0.5329490303993225,0.4330054521560669,0.5441774129867554,0.43129125237464905,0.4962337613105774,0.4764818549156189,0.5174388885498047,0.46924060583114624,0.5277716517448425,0.4672274887561798,0.5345636606216431,0.465239942073822
LEAVE,0.36306706070899963,0.4651072919368744,0.38127365708351135,0.4481138586997986,0.39354246854782104,0.41879037022590637,0.39630693197250366,0.39112940430641174,0.39795294404029846,0.3683343529701233,0.39339664578437805,0.37372902035713196,0.403520405292511,0.34558913111686707,0.40972843766212463,0.33369261026382446,0.4134995639324188,0.32256338000297546,0.37930384278297424,0.37129151821136475,0.38753554224967957,0.36052149534225464,0.39379242062568665,0.38142940402030945,0.39610499143600464,0.3977605998516083,0.36612847447395325,0.37919285893440247,0.3742389380931854,0.383368581533432,0.38008010387420654,0.4027564227581024,0.381235808134079,0.41531482338905334,0.3541245758533478,0.39382654428482056,0.36257094144821167,0.4008784890174866,0.3676006495952606,0.41253483295440674,0.3681900203227997,0.4193352162837982
LEAVE,0.5346133708953857,0.8053550720214844,0.5142479538917542,0.8062735199928284,0.4986385107040405,0.8315048813819885,0.4900869131088257,0.8630340099334717,0.48277369141578674,0.8853945732116699,0.5070738196372986,0.8325576186180115,0.49258914589881897,0.8768491148948669,0.48445653915405273,0.8950235843658447,0.4784722924232483,0.9055558443069458,0.5198068022727966,0.845855176448822,0.5016607046127319,0.8920918703079224,0.4905208945274353,0.9091713428497314,0.4824119508266449,0.9158101081848145,0.5299490690231323,0.8573625087738037,0.5125829577445984,0.8988022208213806,0.5017209053039551,0.9101166129112244,0.49419406056404114,0.9126630425453186,0.5373525023460388,0.8655908107757568,0.5235720276832581,0.8974295258522034,0.514227032661438,0.9058489203453064,0.5080792307853699,0.908231258392334
LEAVE,0.4128279387950897,0.4552084505558014,0.4261739253997803,0.43145132064819336,0.4293978810310364,0.3909873962402344,0.42859092354774475,0.36109307408332825,0.4273756444454193,0.3361659348011017,0.4200463593006134,0.3573349118232727,0.4168586730957031,0.31829482316970825,0.4155845046043396,0.28635329008102417,0.4147116541862488,0.25943925976753235,0.4161311686038971,0.3587988317012787,0.41389918327331543,0.31466683745384216,0.41351452469825745,0.2802627980709076,0.41318365931510925,0.2485896199941635,0.41226211190223694,0.3665850758552551,0.4106062352657318,0.3230028748512268,0.41081690788269043,0.29116466641426086,0.4105396568775177,0.26430729031562805,0.408751517534256,0.37981054186820984,0.4073852002620697,0.3482845425605774,0.4076356887817383,0.3251141607761383,0.40840771794319153,0.3055441081523895
LEAVE,0.4601811468601227,0.5626994967460632,0.4698338806629181,0.5240379571914673,0.46832171082496643,0.4834913909435272,0.46518847346305847,0.45307523012161255,0.4618762731552124,0.42789945006370544,0.4601811170578003,0.4785405695438385,0.4570513963699341,0.44335898756980896,0.45559749007225037,0.41863349080085754,0.45489832758903503,0.3970986306667328,0.4560447931289673,0.49116504192352295,0.4536444842815399,0.4586189091205597,0.45428240299224854,0.43541863560676575,0.4559663236141205,0.4133116900920868,0.4529855251312256,0.5098239779472351,0.4510141611099243,0.4798088073730469,0.4530360698699951,0.45756006240844727,0.456242173910141,0.4368472099304199,0.450374037027359,0.5325720906257629,0.44942086935043335,0.5152044296264648,0.45316269993782043,0.5019400715827942,0.45861726999282837,0.48912498354911804
LIKE,0.4299403727054596,0.32080841064453125,0.4452376961708069,0.30967891216278076,0.4499748945236206,0.291866660118103,0.45729154348373413,0.27862349152565,0.46522483229637146,0.26606783270835876,0.4281062185764313,0.2504655420780182,0.4471418857574463,0.24144387245178223,0.46077901124954224,0.24576450884342194,0.469046026468277,0.2539699673652649,0.4270947277545929,0.24547258019447327,0.4451616704463959,0.22533923387527466,0.45838063955307007,0.2312859296798706,0.46644219756126404,0.24238333106040955,0.4299682080745697,0.2464316040277481,0.4484052062034607,0.22845374047756195,0.46056050062179565,0.23481518030166626,0.46741682291030884,0.2440750151872635,0.4376746416091919,0.25325509905815125,0.4557269811630249,0.24884027242660522,0.46572181582450867,0.25341227650642395,0.47087645530700684,0.25907689332962036
LIKE,0.42253991961479187,0.3526031970977783,0.4303688406944275,0.317685067653656,0.43524038791656494,0.28320443630218506,0.4468154311180115,0.25900739431381226,0.45719239115715027,0.2431245893239975,0.4057098627090454,0.25129005312919617,0.42759770154953003,0.2208874672651291,0.44518837332725525,0.22005893290042877,0.4573639929294586,0.22591881453990936,0.4079589247703552,0.24990880489349365,0.43015632033348083,0.21423359215259552,0.4475674033164978,0.215056911110878,0.46032121777534485,0.22303727269172668,0.41599753499031067,0.2542652487754822,0.4369143545627594,0.22169028222560883,0.452865868806839,0.22002004086971283,0.4642964005470276,0.22463493049144745,0.42899754643440247,0.26305997371673584,0.4491126537322998,0.24638794362545013,0.4606066644191742,0.2441028654575348,0.46919894218444824,0.24513593316078186
LIKE,0.43753308057785034,0.2742677927017212,0.45070913434028625,0.2425166219472885,0.4529655873775482,0.2155044823884964,0.45846089720726013,0.19537509977817535,0.4644036293029785,0.17977933585643768,0.4195181429386139,0.19779783487319946,0.4355306029319763,0.1617363691329956,0.4515492916107178,0.15813827514648438,0.46344470977783203,0.16068755090236664,0.4186083972454071,0.19850611686706543,0.43636244535446167,0.15624815225601196,0.45289745926856995,0.1549435555934906,0.464577317237854,0.1598261594772339,0.4231548309326172,0.20119620859622955,0.43989497423171997,0.16176176071166992,0.4551571011543274,0.15882982313632965,0.46586671471595764,0.16241614520549774,0.432539701461792,0.20623724162578583,0.44856324791908264,0.18231861293315887,0.4594235420227051,0.17609301209449768,0.4673961102962494,0.1741032600402832
LIKE,0.5213448405265808,0.5963675379753113,0.5184664130210876,0.5619043111801147,0.4946834444999695,0.5367125272750854,0.4692450761795044,0.5204772353172302,0.45586058497428894,0.5032782554626465,0.4480396509170532,0.5779472589492798,0.411981999874115,0.5937151312828064,0.3809041678905487,0.6065214276313782,0.35218456387519836,0.6169145703315735,0.43664103746414185,0.6020303964614868,0.38577738404273987,0.6238528490066528,0.343369722366333,0.6379614472389221,0.3048097491264343,0.6499857306480408,0.4282480478286743,0.6190550923347473,0.3776750862598419,0.6377703547477722,0.3385799527168274,0.648788571357727,0.3035421669483185,0.657745361328125,0.4253878593444824,0.6296669840812683,0.3830207884311676,0.6419857740402222,0.35014164447784424,0.6515339612960815,0.3217379152774811,0.6578952670097351
LIKE,0.528490424156189,0.7614759206771851,0.5360649228096008,0.7429684996604919,0.5418463945388794,0.7302074432373047,0.5463250279426575,0.720251202583313,0.553128182888031,0.7086792588233948,0.5252847671508789,0.7615463137626648,0.5167505145072937,0.7611384987831116,0.5076476335525513,0.75216144323349,0.49908632040023804,0.741276204586029,0.513645589351654,0.7758390307426453,0.5007433891296387,0.7742897868156433,0.48981788754463196,0.7648847699165344,0.48089489340782166,0.7543247938156128,0.5047181248664856,0.783470630645752,0.4915323257446289,0.7813073992729187,0.48234641551971436,0.7735154628753662,0.47404083609580994,0.7641890048980713,0.4979070723056793,0.7846665382385254,0.48665469884872437,0.7840816378593445,0.47932666540145874,0.778816282749176,0.4728592038154602,0.7723455429077148
LIKE,0.44356662034988403,0.38318324089050293,0.4601825475692749,0.35387173295021057,0.46336376667022705,0.32253700494766235,0.4663328230381012,0.2990281879901886,0.4705654978752136,0.2786373198032379,0.44218310713768005,0.3060532212257385,0.45277461409568787,0.2849844694137573,0.46424177289009094,0.27335548400878906,0.47368839383125305,0.2658751606941223,0.4374844431877136,0.30334538221359253,0.45019474625587463,0.2763400673866272,0.4631372392177582,0.2651866376399994,0.47483301162719727,0.2599360942840576,0.4344543218612671,0.3018730580806732,0.45031630992889404,0.2736714780330658,0.4642711579799652,0.26441454887390137,0.4760027527809143,0.26237305998802185,0.4339071810245514,0.30141305923461914,0.449910968542099,0.27908825874328613,0.4616360366344452,0.2701146602630615,0.47192302346229553,0.2655021846294403
LIKE_LOVE,0.4121682047843933,0.5799807906150818,0.42132440209388733,0.5435740351676941,0.399556428194046,0.5144995450973511,0.371441513299942,0.5117533206939697,0.34919583797454834,0.5220208764076233,0.3494360148906708,0.5001024007797241,0.3462830185890198,0.5021350979804993,0.35957780480384827,0.5114741325378418,0.3688116669654846,0.5181755423545837,0.32794004678726196,0.5180257558822632,0.32741114497184753,0.5187250971794128,0.3423388600349426,0.5264875292778015,0.35333940386772156,0.5332998037338257,0.31568917632102966,0.5404722690582275,0.3152463138103485,0.5399068593978882,0.33127644658088684,0.5458976626396179,0.3435211479663849,0.551909863948822,0.3097693622112274,0.5629240870475769,0.30930590629577637,0.5611669421195984,0.3242773413658142,0.5653857588768005,0.3339543640613556,0.5695253610610962
LIKE_LOVE,0.4677247405052185,0.41674286127090454,0.4642203450202942,0.3817100524902344,0.48229798674583435,0.3523213267326355,0.5117049217224121,0.3407255709171295,0.5367904305458069,0.34306126832962036,0.5081475973129272,0.3388547897338867,0.5474252700805664,0.3287721276283264,0.5431736707687378,0.34126612544059753,0.5290486812591553,0.3496221601963043,0.5285370945930481,0.35419192910194397,0.5676091909408569,0.3452496826648712,0.5604990124702454,0.35666728019714355,0.5435366034507751,0.36369138956069946,0.5453028678894043,0.3726968467235565,0.5775902271270752,0.36633428931236267,0.5682830810546875,0.37589597702026367,0.5523289442062378,0.38176968693733215,0.5562105178833008,0.3926878273487091,0.5807938575744629,0.38836878538131714,0.5702460408210754,0.3949902057647705,0.5566802024841309,0.40009981393814087
LIKE_LOVE,0.49255383014678955,0.47705161571502686,0.48306092619895935,0.44732752442359924,0.46852907538414,0.43411919474601746,0.4572659134864807,0.43929120898246765,0.44947347044944763,0.45233047008514404,0.457931250333786,0.42130047082901,0.4486626982688904,0.439934104681015,0.45472949743270874,0.4495159685611725,0.462507039308548,0.4518375098705292,0.45120614767074585,0.433582603931427,0.44421249628067017,0.4564397633075714,0.4509814977645874,0.46402329206466675,0.4585082530975342,0.4624307155609131,0.44776028394699097,0.45128390192985535,0.44097787141799927,0.47322043776512146,0.44881293177604675,0.47977587580680847,0.4561658203601837,0.4755447506904602,0.4462794065475464,0.47038012742996216,0.441152423620224,0.4899071156978607,0.44866666197776794,0.49547097086906433,0.45538222789764404,0.49199214577674866
LIKE_LOVE,0.48102688789367676,0.613771915435791,0.4811858534812927,0.5723147392272949,0.4753037393093109,0.5472008585929871,0.4666610658168793,0.5346911549568176,0.4598703980445862,0.5314937829971313,0.44531285762786865,0.540171205997467,0.4484931528568268,0.5427725315093994,0.45538321137428284,0.5510960221290588,0.460008442401886,0.5574721097946167,0.43599075078964233,0.5614467859268188,0.44141435623168945,0.5658801794052124,0.4492129385471344,0.5746252536773682,0.45480892062187195,0.5798977613449097,0.4325302839279175,0.5860534310340881,0.43612268567085266,0.5889792442321777,0.4438033699989319,0.5930646061897278,0.4501951336860657,0.5960714221000671,0.43200281262397766,0.6100662350654602,0.4348159730434418,0.612490713596344,0.44262048602104187,0.6143397092819214,0.4487880766391754,0.6167203783988953
LIKE_LOVE,0.49006715416908264,0.5135717988014221,0.48687413334846497,0.4676190912723541,0.4710254371166229,0.43830886483192444,0.44920822978019714,0.4398415684700012,0.43366891145706177,0.45163798332214355,0.4673217833042145,0.4156479239463806,0.4468897879123688,0.4221067726612091,0.4476921260356903,0.4386798143386841,0.4539240002632141,0.44806310534477234,0.4565058946609497,0.432882696390152,0.4405617117881775,0.4487495422363281,0.44576719403266907,0.461501806974411,0.4536784589290619,0.46538645029067993,0.448432058095932,0.45620352029800415,0.43603262305259705,0.4700968265533447,0.4424031674861908,0.4802885055541992,0.4496610462665558,0.4826819598674774,0.44218358397483826,0.4807935655117035,0.43595242500305176,0.49167951941490173,0.44260478019714355,0.5012428760528564,0.44813430309295654,0.50368332862854
LIKE_LOVE,0.5009973049163818,0.5119308233261108,0.5088568925857544,0.47670039534568787,0.5053112506866455,0.44502559304237366,0.4955444931983948,0.4292401373386383,0.48599958419799805,0.4301438629627228,0.4886969029903412,0.4168461263179779,0.4810619056224823,0.4103521704673767,0.48362165689468384,0.42086508870124817,0.48799172043800354,0.4328884780406952,0.4770958721637726,0.42409852147102356,0.47193628549575806,0.4246697723865509,0.4756323993206024,0.43674081563949585,0.48070311546325684,0.44634318351745605,0.4680991470813751,0.4393061101436615,0.46435481309890747,0.4386577904224396,0.4685942828655243,0.4481896162033081,0.47362399101257324,0.45720818638801575,0.46060946583747864,0.4567197561264038,0.45984533429145813,0.45737871527671814,0.46453750133514404,0.4648366868495941,0.4686441123485565,0.47260141372680664
LIKE_LOVE,0.5099081993103027,0.4417504668235779,0.5126213431358337,0.4055522084236145,0.5045835971832275,0.3797101080417633,0.4932903051376343,0.3652772307395935,0.4835468530654907,0.36403343081474304,0.4928717315196991,0.36447620391845703,0.47849977016448975,0.33998700976371765,0.4824252426624298,0.35134318470954895,0.48726680874824524,0.3627296984195709,0.48325401544570923,0.37809351086616516,0.47269731760025024,0.3573099970817566,0.47834014892578125,0.3652052581310272,0.4840395450592041,0.37394848465919495,0.47667834162712097,0.3940920829772949,0.473761647939682,0.38191258907318115,0.47904524207115173,0.38720229268074036,0.4831337034702301,0.3947700560092926,0.47232598066329956,0.40978389978408813,0.4730047881603241,0.3987383544445038,0.4777677059173584,0.4031997323036194,0.4813305139541626,0.4091355800628662
MEAN IT,0.46302008628845215,0.6687541007995605,0.48619410395622253,0.6510893702507019,0.4990783631801605,0.629151463508606,0.5131654739379883,0.6155004501342773,0.5249203443527222,0.6076383590698242,0.4777529835700989,0.575214147567749,0.5045623183250427,0.5680539608001709,0.5203502774238586,0.5781540870666504,0.5297456383705139,0.5908142328262329,0.4767191708087921,0.579422116279602,0.5067976117134094,0.5645653605461121,0.5218411087989807,0.5778946280479431,0.5296570062637329,0.5938830971717834,0.47949233651161194,0.593267560005188,0.5073218941688538,0.5798438787460327,0.5220878720283508,0.5900713801383972,0.5297195315361023,0.6015344262123108,0.4858666658401489,0.6138086318969727,0.5092307925224304,0.6088361740112305,0.5207026600837708,0.6111223101615906,0.5280084013938904,0.6142991185188293
MEAN IT,0.6111368536949158,0.7205966114997864,0.5983268022537231,0.6894221305847168,0.5828520655632019,0.6556300520896912,0.5655620694160461,0.6384444832801819,0.5505721569061279,0.6330046653747559,0.5883591771125793,0.62357497215271,0.556500256061554,0.6036598682403564,0.5362815260887146,0.6092097759246826,0.5238404273986816,0.6186099052429199,0.5909153819084167,0.6394674181938171,0.5533100962638855,0.6163771152496338,0.5323022603988647,0.6267607808113098,0.5206592679023743,0.6381218433380127,0.5895572900772095,0.663154125213623,0.5550359487533569,0.6411388516426086,0.5348893404006958,0.6489149928092957,0.5237783193588257,0.6577982306480408,0.5852954387664795,0.6909948587417603,0.5589768290519714,0.6694101691246033,0.5430186986923218,0.6658363938331604,0.5328731536865234,0.6665272116661072
MEAN IT,0.41416028141975403,0.48165443539619446,0.4345984160900116,0.4420578181743622,0.4626314342021942,0.41823050379753113,0.4885919988155365,0.4223079979419708,0.5044702887535095,0.4367976188659668,0.4616394639015198,0.3839724063873291,0.500016450881958,0.39935579895973206,0.5154314637184143,0.41657307744026184,0.5220019221305847,0.42855268716812134,0.4567698836326599,0.4126376807689667,0.4986824691295624,0.42353782057762146,0.5073035955429077,0.4387407898902893,0.5059499144554138,0.4495193660259247,0.45365163683891296,0.44615766406059265,0.4924311935901642,0.4583389163017273,0.49623170495033264,0.47017982602119446,0.4920734763145447,0.4765333831310272,0.45241835713386536,0.4810212552547455,0.4831453561782837,0.48779943585395813,0.48626407980918884,0.49201637506484985,0.48365604877471924,0.493441641330719
MEDICINE,0.6660768985748291,0.6548962593078613,0.6412414312362671,0.6447193622589111,0.6105601787567139,0.6490217447280884,0.5833755731582642,0.659906804561615,0.5587849617004395,0.6639824509620667,0.5927007794380188,0.7028557658195496,0.5575299263000488,0.7336053848266602,0.5274637937545776,0.7550808191299438,0.5015589594841003,0.7709394693374634,0.5993210077285767,0.713828980922699,0.5613853931427002,0.7491343021392822,0.5260876417160034,0.773011326789856,0.49567532539367676,0.7904486060142517,0.6039196848869324,0.7198306322097778,0.5698456168174744,0.7528401017189026,0.5384602546691895,0.7731956243515015,0.5096900463104248,0.7875732779502869,0.6098498702049255,0.7222201824188232,0.5819688439369202,0.7486245632171631,0.5566726922988892,0.7666704058647156,0.5338923931121826,0.7792770862579346
MEDICINE,0.45194023847579956,0.20881405472755432,0.45485618710517883,0.18249358236789703,0.46571215987205505,0.16350267827510834,0.4799937605857849,0.16037437319755554,0.49091586470603943,0.1663300096988678,0.46490901708602905,0.13667263090610504,0.4861661493778229,0.14078423380851746,0.4916549324989319,0.156353160738945,0.4913831353187561,0.16820617020130157,0.47072598338127136,0.1435256451368332,0.4942355751991272,0.14375506341457367,0.4997757375240326,0.1583220362663269,0.49999985098838806,0.17032219469547272,0.47618281841278076,0.15545162558555603,0.49897390604019165,0.15493272244930267,0.5037195086479187,0.16834020614624023,0.5036912560462952,0.17806977033615112,0.4812803864479065,0.17226114869117737,0.49705779552459717,0.17900510132312775,0.5011321902275085,0.18793655931949615,0.5024267435073853,0.19402483105659485
MEDICINE,0.4610186815261841,0.21005283296108246,0.4704052209854126,0.18377834558486938,0.4863022267818451,0.16130729019641876,0.5024328231811523,0.1564941555261612,0.5152093768119812,0.15860137343406677,0.4873589277267456,0.1272450089454651,0.5157389044761658,0.13147857785224915,0.5233873724937439,0.1486143171787262,0.5226436853408813,0.16102316975593567,0.49102720618247986,0.13351328670978546,0.5227998495101929,0.1288112998008728,0.5301892757415771,0.14731325209140778,0.5281676650047302,0.1605955809354782,0.493945837020874,0.14840492606163025,0.5252458453178406,0.14189410209655762,0.5297043919563293,0.1620366871356964,0.5256063342094421,0.17346090078353882,0.4966985881328583,0.17042939364910126,0.5223137736320496,0.16697148978710175,0.5247154831886292,0.18154090642929077,0.519993782043457,0.1905457079410553
MEDICINE,0.5873825550079346,0.8514533042907715,0.5458226799964905,0.8219199180603027,0.49117976427078247,0.8163393139839172,0.4476259648799896,0.8237321376800537,0.41213810443878174,0.8196975588798523,0.4934878945350647,0.8683772087097168,0.4267653226852417,0.8740735650062561,0.3869743049144745,0.8705244660377502,0.3585277497768402,0.865665078163147,0.5033701658248901,0.8915584087371826,0.43145379424095154,0.8942491412162781,0.3912751078605652,0.8876920342445374,0.3631605803966522,0.8792217373847961,0.5094375610351562,0.9045368432998657,0.44252824783325195,0.9053770303726196,0.4061235785484314,0.8981476426124573,0.3798339068889618,0.8895460963249207,0.5126274228096008,0.9097424149513245,0.4570509195327759,0.9092300534248352,0.4259212017059326,0.9033710956573486,0.4029422998428345,0.8970394730567932
MEDICINE,0.4846377670764923,0.14939039945602417,0.5021977424621582,0.16681309044361115,0.5216290354728699,0.1727805882692337,0.5400837063789368,0.1784449964761734,0.5552656650543213,0.18973541259765625,0.5269120931625366,0.16231651604175568,0.5440540313720703,0.171674907207489,0.5531072020530701,0.18037444353103638,0.5611276030540466,0.19002029299736023,0.5261369347572327,0.1441936194896698,0.5427832007408142,0.15172331035137177,0.5531396865844727,0.16178153455257416,0.5618751049041748,0.1755763441324234,0.5230375528335571,0.12464892119169235,0.5394712686538696,0.12380743026733398,0.5483997464179993,0.13184970617294312,0.5549681782722473,0.1461389809846878,0.5180612206459045,0.10470312833786011,0.5302192568778992,0.09606900066137314,0.5391371250152588,0.09739476442337036,0.5469727516174316,0.10526889562606812
MEDICINE,0.5702428221702576,0.6562333703041077,0.5855204463005066,0.6459831595420837,0.60185307264328,0.6491250395774841,0.6116884350776672,0.6531739830970764,0.6198564171791077,0.6559630036354065,0.5907489061355591,0.6733781099319458,0.5883824229240417,0.6701421737670898,0.5860369801521301,0.6524866819381714,0.5835230350494385,0.6314458250999451,0.5756000876426697,0.6809076070785522,0.5708668828010559,0.66405189037323,0.5679070353507996,0.6412933468818665,0.5654088854789734,0.6199127435684204,0.5625834465026855,0.6825963258743286,0.5569764971733093,0.6671444773674011,0.5550366640090942,0.6456711292266846,0.5529496073722839,0.6243115663528442,0.5522335767745972,0.6826220154762268,0.5454691648483276,0.6755717992782593,0.5444727540016174,0.6606271862983704,0.5441688895225525,0.6438882946968079
MEET,0.4383050799369812,0.4327842593193054,0.43365678191185,0.39382675290107727,0.44062381982803345,0.36400970816612244,0.4538903534412384,0.3495093882083893,0.4634479880332947,0.3435642123222351,0.4445006549358368,0.33644023537635803,0.4569544196128845,0.3062482178211212,0.46525782346725464,0.2927780747413635,0.47054868936538696,0.2841847240924835,0.45747876167297363,0.34412503242492676,0.4743055999279022,0.3112178146839142,0.4833269715309143,0.2968784272670746,0.4881657660007477,0.2883818745613098,0.4690418839454651,0.3592729866504669,0.4836876392364502,0.35145503282546997,0.48140937089920044,0.3639138340950012,0.47636234760284424,0.3738744258880615,0.47829335927963257,0.3790779411792755,0.48754042387008667,0.37545841932296753,0.483636736869812,0.3848174810409546,0.4784822165966034,0.3930135667324066
